searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
Игровая клавиатура	13	False	Игровая клавиатура	12	12
Samsung UE43NU7170U	2	False	Samsung UE43NU7170U	1	1
nvidia geforce gtx 1050	11	False	nvidia geforce gtx 1050	3	3
мультипекарь redmond rmb-m737/6 redmond	1	False	мультипекарь redmond rmb-m737/6 redmond	0	0
Наушники xia	1	False	Наушники xia	14	14
Tw97	1	False	Tw97	4	4
LUCREZIA IX/BL/A/60/PB	1	False	LUCREZIA IX/BL/A/60/PB	5	5
AV-ресивер YAMAHA RX-V777	1	False	AV-ресивер YAMAHA RX-V777	7	7
eacs-07hlo/т3/16y	1	False	eacs-07hlo/т3/16y	0	0
станок лобзиковый	1	False	станок лобзиковый	14	14
морозилка	10	False	морозилка	14	14
Babyliss	28	False	Babyliss	13	13
Хонор 8	21	True	honor 8	13	11
SAMSUNG UE 24H4070	11	False	SAMSUNG UE 24H4070	0	0
аэрогрили	64	False	аэрогрили	7	7
290154	1	False	290154	14	14
фитнес-браслет xiaomi mi band 3 black	5	False	фитнес-браслет xiaomi mi band 3 black	7	7
УТЮГ	10	False	УТЮГ	14	14
Миксер SINBO SMX 2739	1	False	Миксер SINBO SMX 2739	14	14
12 450 ₽ подробнее В магазин Кухонные вытяжки ELIKOR Каминная вытяжка ELIKOR Модерн Рубин S4 60 перламутр/белый	1	False	12 450 ₽ подробнее В магазин Кухонные вытяжки ELIKOR Каминная вытяжка ELIKOR Модерн Рубин S4 60 перламутр/белый	0	0
96547	9	False	96547	2	2
honor 7 c	92	False	honor 7 c	11	11
JBL Flip 4	11	False	JBL Flip 4	4	4
саундбар дофлер	1	True	саундбар doffler	9	0
фен щетка atlanta	3	False	фен щетка atlanta	14	14
KGN39VI11R	5	False	KGN39VI11R	5	5
CALCELL	1	False	CALCELL	5	5
dexp	34	False	dexp	9	9
iaomi	1	True	xiaomi	14	12
терка	53	False	терка	12	12
philips saeco	101	False	philips saeco	1	1
bosch serie | 4	1	False	bosch serie | 4	11	11
dsnz;rf	14	True	вытяжка	18	15
Meizu m8c	7	False	Meizu m8c	10	10
стиральная машина gorenie с баком для воды	1	False	стиральная машина gorenie с баком для воды	11	11
миди синтезатор	6	False	миди синтезатор	10	10
Оригинальный Xiaomi Redmi 4A 4 A 2 ГБ 16 ГБ rom мобильный телефон	1	False	Оригинальный Xiaomi Redmi 4A 4 A 2 ГБ 16 ГБ rom мобильный телефон	14	14
настольные плиты	11	False	настольные плиты	16	16
стиральная машина hotpoint-ariston	69	False	стиральная машина hotpoint-ariston	13	13
lg fh0b8nd3	3	False	lg fh0b8nd3	18	18
LG FH-0B8LD6	1	False	LG FH-0B8LD6	44	44
Genius Scorpion K215	1	False	Genius Scorpion K215	3	3
тепловые пушки	101	False	тепловые пушки	16	16
светильник	53	False	светильник	13	13
Симтемный блое	1	True	системный блок	14	13
HR2714/30	1	False	HR2714/30	6	6
процессор	167	False	процессор	15	15
чехол для samsung j2 2018	1	False	чехол для samsung j2 2018	12	12
кофемашина bosch verocup 100 tis30129rw	4	False	кофемашина bosch verocup 100 tis30129rw	3	3
VMSL 5081 B	3	False	VMSL 5081 B	6	6
что лучше стеклокеремика или нержевейка	1	False	что лучше стеклокеремика или нержевейка	0	0
стойка	10	False	стойка	11	11
смартфон oppo	5	False	смартфон oppo	9	9
GALAXY J4 2018	1	False	GALAXY J4 2018	11	11
стиральные машины~/sort/price/dir/asc/	4	False	стиральные машины~/sort/price/dir/asc/	14	14
Supra STV-LC32T440WL	1	False	Supra STV-LC32T440WL	0	0
ноут	3	True	note	12	11
samsung galaxy a5 2017	23	False	samsung galaxy a5 2017	7	7
Usb флешка	24	False	Usb флешка	14	14
холодильник леран	9	True	холодильник leran	13	13
Духовой шкаф в стиле ретро	4	False	Духовой шкаф в стиле ретро	14	14
толока	1	True	только	7	7
Наушники Oklick HS-L450G	1	False	Наушники Oklick HS-L450G	14	14
ilife a4s	1	False	ilife a4s	0	0
лазерный уровень	57	False	лазерный уровень	4	4
телевизор смарт тв и wifi	45	False	телевизор смарт тв и wifi	14	14
приемник	3	False	приемник	14	14
сковорода блинная	61	False	сковорода блинная	10	10
Мфу epson 3050	27	False	Мфу epson 3050	14	14
Asus Xonar Essence STX II	1	False	Asus Xonar Essence STX II	9	9
грелки	5	False	грелки	9	9
радиотелефон~/sort/price/dir/asc/	2	False	радиотелефон~/sort/price/dir/asc/	0	0
кулиры	2	False	кулиры	2	2
Полисос	4	False	Полисос	14	14
мельничка	19	False	мельничка	2	2
bosch spv47E80	1	False	bosch spv47E80	9	9
фильтр воды для кувшина АКВАФОР В16	8	False	фильтр воды для кувшина АКВАФОР В16	14	14
сковородка	16	False	сковородка	17	17
ушм	37	False	ушм	11	11
пылесос для клавиатуры	1	False	пылесос для клавиатуры	14	14
стиральные машины с баком из нержавеющей стали	2	False	стиральные машины с баком из нержавеющей стали	44	44
Стиральная	7	False	Стиральная	13	13
Black fox	2	False	Black fox	6	6
Компьютерные колонки	54	False	Компьютерные колонки	14	14
psp	40	False	psp	11	11
мясорубка kenwood	6	False	мясорубка kenwood	2	2
microsoft xbox360	1	True	microsoft xbox 360	0	2
Внешний аккумулятор	51	False	Внешний аккумулятор	14	14
gfgril	40	False	gfgril	12	12
фены	87	False	фены	14	14
mi band 3	19	False	mi band 3	2	2
клавиатура с поцветкой	2	True	клавиатура с подсветкой	14	15
Айфон se	6	True	iphone se	13	3
смартфон prestige	1	False	смартфон prestige	14	14
сварочный аппарат	98	False	сварочный аппарат	13	13
наушники для айфон	1	True	наушники для iphone	14	14
Флешки	38	False	Флешки	13	13
запчасти для пылесоса	9	False	запчасти для пылесоса	13	13
блок hq12	1	False	блок hq12	4	4
gf	1	False	gf	11	11
Конусная плойка	17	False	Конусная плойка	13	13
led lg 49uk6300	1	False	led lg 49uk6300	2	2
розетка для духовного шкафа	1	False	розетка для духовного шкафа	14	14
орешница	180	False	орешница	3	3
Посуда	67	False	Посуда	14	14
Плойка для гафре	1	False	Плойка для гафре	14	14
Чехол iphone6s	2	True	чехол iphone 6s	8	10
Аксессуары для фотоаппаратов моментальной печати	3	False	Аксессуары для фотоаппаратов моментальной печати	1	1
xiaomi mi 8 lite	69	False	xiaomi mi 8 lite	4	4
нетбук	150	False	нетбук	2	2
духовой шкаф встраемый	9	False	духовой шкаф встраемый	17	17
OPEA2550V	1	False	OPEA2550V	2	2
smart tv	34	False	smart tv	13	13
смартфон bq bqs-5204 strike selfie	5	False	смартфон bq bqs-5204 strike selfie	6	6
лампочки	75	False	лампочки	16	16
Крепление для телефона на штатив	1	False	Крепление для телефона на штатив	9	9
Sandisk 64	1	False	Sandisk 64	12	12
телефон раскладушка	7	False	телефон раскладушка	4	4
духовой шкаф HANSA BOEI 62000014	1	False	духовой шкаф HANSA BOEI 62000014	14	14
домашний радиотелефон	10	False	домашний радиотелефон	11	11
Scarlett	8	False	Scarlett	12	12
Настенная вытяжка	8	False	Настенная вытяжка	14	14
Sony KD-49 XE 7096	1	False	Sony KD-49 XE 7096	4	4
Obd	5	False	Obd	11	11
Телевизор Samsung UE40NU7100U	3	False	Телевизор Samsung UE40NU7100U	14	14
Дальномер	12	False	Дальномер	4	4
asus zenbook 15 ux533fd	3	False	asus zenbook 15 ux533fd	13	13
Пылесос Supra VCS-1601 blue	2	False	Пылесос Supra VCS-1601 blue	14	14
корпус для жёстких дисков	1	False	корпус для жёстких дисков	14	14
хлебница	70	False	хлебница	5	5
ножи	38	False	ножи	15	15
Настольные лампы	4	False	Настольные лампы	13	13
terra	5	False	terra	14	14
картридж sakura cf283x/737	1	False	картридж sakura cf283x/737	1	1
Leran	117	False	Leran	11	11
УТЮГИ ПОЛАРИС	1	True	утюги polaris	18	16
микроволновки печь	8	False	микроволновки печь	14	14
2 комфорочная газовая плитка	1	False	2 комфорочная газовая плитка	14	14
планетарный миксер	108	False	планетарный миксер	3	3
xiomi a2	2	False	xiomi a2	13	13
Xiaomi redmi note 6 pro	12	False	Xiaomi redmi note 6 pro	9	9
Посудомоечная  машина бош	1	True	посудомоечная машина bosch	14	11
Кофеварка Briel	1	False	Кофеварка Briel	14	14
razer cracen	1	True	razer kraken	14	14
плита электрическая стеклокерамика	13	False	плита электрическая стеклокерамика	13	13
ноутбуки acer	15	False	ноутбуки acer	12	12
Встроеный духовой шкаф дарина	2	False	Встроеный духовой шкаф дарина	7	7
