searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
лодочный мотор	4	False	лодочный мотор	1	1
турбощетка	19	False	турбощетка	1	1
телевизор 20 диагональ	17	False	телевизор 20 диагональ	19	19
kivi	73	False	kivi	12	12
утюг tefal	51	False	утюг tefal	15	15
ECS 402	2	False	ECS 402	10	10
liebherr sbsbs 8673	4	False	liebherr sbsbs 8673	1	1
ручной пылесос	47	False	ручной пылесос	19	19
Pozis RK-149 S	3	False	Pozis RK-149 S	3	3
Холодильник ATLANT ХМ 4524	1	False	Холодильник ATLANT ХМ 4524	0	0
Авт. пылесос Hoover SJ4000DWB6 0	1	False	Авт. пылесос Hoover SJ4000DWB6 0	1	1
дисконтная карта	2	False	дисконтная карта	0	0
electrolux ews	5	False	electrolux ews	18	18
116945	4	False	116945	1	1
ноутбук	298	False	ноутбук	19	19
287301	1	False	287301	1	1
0236304	1	False	0236304	0	0
LG LSA50A	1	False	LG LSA50A	0	0
С‚РµР»РµРІРёР·РѕСЂ 36	1	False	с‚рµр» рµрірёр·рѕсђ 36	18	0
холодильник RL59GYBIH	2	False	холодильник RL59GYBIH	0	0
194184	13	False	194184	1	1
lg43lk5990	1	False	lg43lk5990	0	0
холодильник bosch двухкамерный но фрост	117	False	холодильник bosch двухкамерный но фрост	19	19
QE55Q7FN	7	False	QE55Q7FN	1	1
телевизор для кухни	3	False	телевизор для кухни	1	1
шланг	44	False	шланг	18	18
СВН 2230 К11	3	False	СВН 2230 К11	3	3
0260322	3	False	0260322	1	1
280467	5	False	280467	1	1
atlant 60У810	43	False	atlant 60У810	0	0
UE32N4510AU	4	False	UE32N4510AU	1	1
164041	17	False	164041	1	1
Liebherr CNef 3535-20	1	False	Liebherr CNef 3535-20	0	0
двухкамерный холодильник liebherr no frost	38	False	двухкамерный холодильник liebherr no frost	19	19
OPEB 2650	1	False	OPEB 2650	2	2
Philips HD9359	1	False	Philips HD9359	1	1
LG	90	False	LG	10	10
комбинированная плита gorenje	18	False	комбинированная плита gorenje	12	12
холодильник двухкамерный, турция	2	False	холодильник двухкамерный, турция	20	20
Электрическая зубная щетка	4	False	Электрическая зубная щетка	18	18
часы электронные	47	False	часы электронные	16	16
BOSCH SMV 24AX00R	2	False	BOSCH SMV 24AX00R	1	1
zks 911	2	False	zks 911	10	10
умные весы	8	False	умные весы	2	2
499 tgkz	1	False	499 tgkz	1	1
Ледтелевиэзор55до 35000руб	1	False	Ледтелевиэзор55до 35000руб	0	0
пылесборник	10	False	пылесборник	19	19
indesit df 5180	2	False	indesit df 5180	0	0
Indesit ES 20	6	False	Indesit ES 20	0	0
6951	1	False	6951	3	3
PIR 2494K	2	False	PIR 2494K	0	0
СѓРІР»Р°Р¶РЅРёС‚РµР»СЊ	11	False	сѓрір» р°р¶рѕрёс‚рµр» сњ	20	0
liebherr c 4025	11	False	liebherr c 4025	1	1
кулер для воды	215	False	кулер для воды	19	19
соковыжималкасалют	1	False	соковыжималкасалют	0	0
thomas	54	False	thomas	16	16
197658	4	False	197658	1	1
1.081-130.0	2	False	1.081-130.0	3	3
LED Candle E14	1	False	LED Candle E14	18	18
телевизоры диагональ 20-22	17	False	телевизоры диагональ 20-22	20	20
ВОДОНАГРЕВАТЕЛЬ DELUXE W100V	3	False	ВОДОНАГРЕВАТЕЛЬ DELUXE W100V	3	3
подставки антивибрационные	2	False	подставки антивибрационные	3	3
SAMSUNG QE65Q7CAM	1	False	SAMSUNG QE65Q7CAM	1	1
ELECTROLUX EGU 96647	1	False	ELECTROLUX EGU 96647	1	1
261184	9	False	261184	1	1
244710	8	False	244710	1	1
Bosch HBG634BS1	10	False	Bosch HBG634BS1	1	1
 Ноутбук Lenovo IdeaPad 330S-15IKB серый	1	False	ноутбук lenovo ideapad 330s-15ikb серый	0	0
LG FH2G6HDS2	7	False	LG FH2G6HDS2	0	0
16011	2	False	16011	4	4
keter	53	False	keter	18	18
чайник Scarlett SC-028 красный	2	False	чайник Scarlett SC-028 красный	1	1
Electrolux EACS/I-09HM/N3_15Y.	1	False	Electrolux EACS/I-09HM/N3_15Y.	0	0
lg ga-b 449 yvqz	6	False	lg ga-b 449 yvqz	0	0
зарядное устройство портативное	15	False	зарядное устройство портативное	20	20
rcnk 356 e 20	2	False	rcnk 356 e 20	2	2
230504	3	False	230504	1	1
200260	3	False	200260	1	1
Defender мышь	5	False	Defender мышь	17	17
272764	6	False	272764	1	1
mhcv90	1	False	mhcv90	1	1
ресивер dvb-t2	47	False	ресивер dvb-t2	20	20
насосная станция	80	False	насосная станция	18	18
braun	69	False	braun	11	11
кофеварка	331	False	кофеварка	19	19
0232255	1	False	0232255	1	1
сушилка для белья	123	False	сушилка для белья	18	18
Bosch TWK 3A051	3	False	Bosch TWK 3A051	0	0
индукционная печь настольная	1	False	индукционная печь настольная	0	0
встроенная духовой шкаф электрический bosch	24	False	встроенная духовой шкаф электрический bosch	20	20
Lenovo IdeaPad 330-15IKBR	1	False	Lenovo IdeaPad 330-15IKBR	2	2
WAT286H0OE	9	False	WAT286H0OE	1	1
huawei p 20 lite	25	False	huawei p 20 lite	2	2
газ control	6	False	газ control	10	10
Samsung	53	False	Samsung	13	13
SUIG 1514	3	False	SUIG 1514	1	1
candy aqua 114	1	False	candy aqua 114	5	5
INDESIT IWUB 4105 CIS	12	False	INDESIT IWUB 4105 CIS	0	0
атлант 6024-031	1	True	atlant 6024-031	0	0
gefest 5300-02 0040	1	False	gefest 5300-02 0040	1	1
279111	31	False	279111	1	1
NX.EFAER.051	3	False	NX.EFAER.051	1	1
корзинка tescoma	1	False	корзинка tescoma	20	20
MG23K3575AK	4	False	MG23K3575AK	1	1
atlant 4524	142	False	atlant 4524	0	0
Телевизор Lumax DVTV5000	1	False	Телевизор Lumax DVTV5000	0	0
280245	12	False	280245	1	1
Стиральная машина Hotpoint-Ariston RSM 601 W	2	False	Стиральная машина Hotpoint-Ariston RSM 601 W	13	13
Ящик для посуды	2	False	Ящик для посуды	20	20
berghoff	56	False	berghoff	18	18
236	4	False	236	10	10
S 610	4	False	S 610	10	10
dahatsu	2	False	dahatsu	0	0
ESF 9526 LOW	2	False	ESF 9526 LOW	1	1
G3Q62A	6	False	G3Q62A	0	0
233659	15	False	233659	1	1
для самогоноварения	11	False	для самогоноварения	15	15
массажная накидка	10	False	массажная накидка	16	16
wlg20061	1	True	wlg 20061	1	1
atlant 7203	18	False	atlant 7203	1	1
HBG 3564B0R	1	False	HBG 3564B0R	1	1
4085	25	False	4085	3	3
bosch bfl 554 mw0	2	False	bosch bfl 554 mw0	11	11
279731	4	False	279731	1	1
Плита Terra GS 5203 W	1	False	Плита Terra GS 5203 W	0	0
177856	8	False	177856	1	1
кофеварка gefu	1	False	кофеварка gefu	0	0
Swiss diamond	10	False	Swiss diamond	13	13
271399	6	False	271399	0	0
MO78100CGW	2	False	MO78100CGW	1	1
Polarline 40PL52TC-SM	5	False	Polarline 40PL52TC-SM	1	1
установка вытяжки	3	False	установка вытяжки	20	20
СТИРАЛЬНАЯ МАШИНА LG FH-6G1BCH2N	2	False	СТИРАЛЬНАЯ МАШИНА LG FH-6G1BCH2N	1	1
atlant 50У101	38	False	atlant 50У101	1	1
СТИРАЛЬНАЯ МАШИНА INDESIT IWUB 4105	2	False	СТИРАЛЬНАЯ МАШИНА INDESIT IWUB 4105	1	1
Compact C2	1	False	Compact C2	1	1
24TK410V-WZ	1	False	24TK410V-WZ	0	0
телевизор диагональ 19	7	False	телевизор диагональ 19	19	19
1XN69EA	5	False	1XN69EA	1	1
чехол для телефона	56	False	чехол для телефона	16	16
de’ longhi	19	False	de’ longhi	17	17
271090	9	False	271090	1	1
Газовая плита ПГ 5100-02 0002	1	False	Газовая плита ПГ 5100-02 0002	9	9
Maunfeld MP 350-1	1	False	Maunfeld MP 350-1	5	5
spv66mx10r	8	False	spv66mx10r	1	1
G317-7619	1	False	G317-7619	0	0
Sony KD-55XF7096	3	False	Sony KD-55XF7096	0	0
KORTING KWMT 0860	3	False	KORTING KWMT 0860	1	1
Фильтр electrolux	4	False	Фильтр electrolux	5	5
Стиральная машина Bosch WAN 20060	1	False	Стиральная машина Bosch WAN 20060	1	1
стиралка	14	False	стиралка	19	19
фены для волос	165	False	фены для волос	18	18
Бирюса 114	4	False	Бирюса 114	5	5
HANSA FCCW 68225	4	False	HANSA FCCW 68225	0	0
readmi	3	False	readmi	0	0
варочная панель Gorenje ECD 62 W	1	False	варочная панель Gorenje ECD 62 W	11	11
270604	3	False	270604	1	1
скребок для чистки снега	2	False	скребок для чистки снега	0	0
55NU7500UXRU	2	False	55NU7500UXRU	1	1
вытяжка черная	1	False	вытяжка черная	4	4
187875	46	False	187875	0	0
Undesirable itf 020	1	False	Undesirable itf 020	0	0
Indesit ES 18	4	False	Indesit ES 18	0	0
шашлычница	56	False	шашлычница	19	19
235075	8	False	235075	1	1
X540NA-GQ008	2	False	X540NA-GQ008	2	2
Пылесос Samsung SC 18M21A0S1	10	False	Пылесос Samsung SC 18M21A0S1	1	1
gefest 5100-02 0068	5	False	gefest 5100-02 0068	1	1
Ноутбук Acer SWIFT 3	1	False	Ноутбук Acer SWIFT 3	0	0
trendvision	37	False	trendvision	13	13
169907	1	False	169907	1	1
nq 50	1	False	nq 50	10	10
лазерный нивелир	18	False	лазерный нивелир	10	10
кружка	12	False	кружка	17	17
морозильники морозильные камеры	42	False	морозильники морозильные камеры	19	19
GVS 1310DWS3-07	1	True	gvs 1310 dws3-07	1	1
стиральная машина 50 см	1	False	стиральная машина 50 см	19	19
холодильники beko	20	False	холодильники beko	19	19
припой	2	False	припой	0	0
Холодильник Samsung RB33J3301EF	1	False	Холодильник Samsung RB33J3301EF	0	0
встраиваемая газовая варочная панель 3 конфорки	58	False	встраиваемая газовая варочная панель 3 конфорки	18	18
посудомоечная машина bosh	6	False	посудомоечная машина bosh	18	18
lg ga-b429seqz	8	False	lg ga-b429seqz	1	1
поднос для замораживания	22	False	поднос для замораживания	4	4
Навигатор	4	False	Навигатор	3	3
G 3013	1	False	G 3013	15	15
277086	4	False	277086	1	1
Р°РєСѓСЃС‚РёС‡РµСЃРєР°СЏ СЃРёСЃС‚РµРјР°	1	False	Р°РєСѓСЃС‚РёС‡РµСЃРєР°СЏ СЃРёСЃС‚РµРјР°	20	20
thomas dr	1	False	thomas dr	16	16
2 камерный холодильник	21	False	2 камерный холодильник	20	20
встроенный холодильник	42	False	встроенный холодильник	15	15
MAUNFELD MLP 12	1	False	MAUNFELD MLP 12	15	15
Schaub Lorenz SLG VI4310	7	True	schaub lorenz slg vi 4310	1	1
секатор	44	False	секатор	19	19
ковер	1	True	cover	20	4
194367	47	False	194367	1	1
Crosby Light (C) 60 Gl	1	False	Crosby Light (C) 60 Gl	1	1
85754-32831 Кухонный измельчитель ZigmundShtain CH-15R	1	True	85754-32831 кухонный измельчитель zigmund&shtain ch-15r	0	0
atlant 602	1	False	atlant 602	17	17
кружка для миксера	1	False	кружка для миксера	0	0
264294	15	False	264294	1	1
Kromax	9	False	Kromax	17	17
отпариватель для одежды	166	False	отпариватель для одежды	19	19
0148273	4	False	0148273	1	1
LG F2H6HS0W	2	False	LG F2H6HS0W	0	0
сфддидщсл	1	True	callblock	0	0
Ватрушка	14	False	Ватрушка	18	18
комбинированные газовые плиты hansa	22	False	комбинированные газовые плиты hansa	20	20
0195502	3	False	0195502	1	1
atlant 1001	5	False	atlant 1001	1	1
СТИРАЛЬНАЯ МАШИНА LG F 10B8QD	1	True	стиральная машина lg f 10 b8qd	1	1
Керамический электрочайник	4	False	Керамический электрочайник	3	3
hansa zwm 436 seh	1	False	hansa zwm 436 seh	12	12
Встраиваемый электрический духовой шкаф	16	False	Встраиваемый электрический духовой шкаф	19	19
00311769	7	False	00311769	0	0
0166049	3	False	0166049	1	1
228931	50	False	228931	1	1
Холодильник Bosch KDN 36X03	2	False	Холодильник Bosch KDN 36X03	0	0
 Hansa FCEW54028	1	False	hansa fcew54028	0	0
Hansa BHI 68300	4	False	Hansa BHI 68300	1	1
SMS24AW00R	1	False	SMS24AW00R	1	1
4012	15	False	4012	5	5
ONKRON TS 1552	1	False	ONKRON TS 1552	0	0
ga-b 499 yaqz	1	False	ga-b 499 yaqz	0	0
Холодильник Samsung RB34K6220EF	1	False	Холодильник Samsung RB34K6220EF	1	1
260258	26	False	260258	1	1
Пылесос Vitek VT-1894	4	False	Пылесос Vitek VT-1894	1	1
236090	46	False	236090	0	0
Samsung WF60F1R0H0W	3	False	Samsung WF60F1R0H0W	1	1
Thomson T32RTL5130	12	False	Thomson T32RTL5130	1	1
candy smart css4 1072d1 2-07	2	False	candy smart css4 1072d1 2-07	1	1
211828	3	False	211828	1	1
Вертикальный шприц	1	False	Вертикальный шприц	0	0
5482	4	False	5482	7	7
130098	6	False	130098	1	1
Нашли дешевле	3	False	Нашли дешевле	0	0
холодильник Снайге	9	False	холодильник Снайге	16	16
винный шкаф	187	False	винный шкаф	19	19
F-1096TD	1	False	F-1096TD	1	1
Чехол на планшет	1	False	Чехол на планшет	9	9
газовая плита с грилем	3	False	газовая плита с грилем	0	0
https://krasnodar.holodilnik.ru/small_domestic/coffee_the_machine/delonghi/esam_4200/	2	False	https://krasnodar.holodilnik.ru/small_domestic/coffee_the_machine/delonghi/esam_4200/	0	0
ирригатор для полости рта	41	False	ирригатор для полости рта	15	15
Jacky`s	8	False	Jacky`s	8	8
BOSCH SMS 24 AW 00	1	False	BOSCH SMS 24 AW 00	11	11
термопот 5	21	False	термопот 5	16	16
4GW54EA	1	False	4GW54EA	0	0
LG GA-M549zmqz	1	False	LG GA-M549zmqz	0	0
сетевые фильтры	69	False	сетевые фильтры	19	19
0198032	3	False	0198032	0	0
гладильная доска ника	44	False	гладильная доска ника	17	17
ЭГ 1/3г14 МС	1	False	ЭГ 1/3г14 МС	0	0
TCP 2120	1	False	TCP 2120	14	14
водоочиститель	2	False	водоочиститель	1	1
блендеры bosch	25	False	блендеры bosch	17	17
Кайзер - EH 6318 KA	2	False	Кайзер - EH 6318 KA	1	1
Посудомоечная машина Electrolux ESF 9552 LOX	3	False	Посудомоечная машина Electrolux ESF 9552 LOX	1	1
мебель	38	False	мебель	19	19
Болер	1	True	бойлер	10	17
телевизор lg 43	15	False	телевизор lg 43	18	18
F1096TD3	4	False	F1096TD3	0	0
TESLER RC-73 Wood	4	False	TESLER RC-73 Wood	1	1
