searchstring	count	is_fixed	fixed_searchstring	productcount	predicted_productcount
светодиодная лента	5	False	светодиодная лента	30	30
весы кухонные	2	False	весы кухонные	30	30
Iphone	6	False	Iphone	28	28
настольная игра крокодил	2	False	настольная игра крокодил	28	28
81C40026RU	1	False	81C40026RU	30	30
acer aspire 7 a715-71g-50pl	2	False	acer aspire 7 a715-71g-50pl	30	30
metabo wev 15-125 quick	1	False	metabo wev 15-125 quick	20	20
Дорожный утюг	2	False	Дорожный утюг	30	30
Пианино	3	False	Пианино	27	27
sshd	4	False	sshd	29	29
connector rj45	8	False	connector rj45	21	21
карта памяти 128 гб	8	False	карта памяти 128 гб	25	25
маска сварщика	4	False	маска сварщика	30	30
салазка cd-rom	3	False	салазка cd-rom	30	30
карта памяти 128 Gb	1	False	карта памяти 128 Gb	25	25
80030551	1	False	80030551	30	30
термопот	15	False	термопот	30	30
секатор	3	False	секатор	30	30
meizu 15	2	False	meizu 15	19	19
Trident	6	False	Trident	28	28
Электрошашлычница	1	False	Электрошашлычница	30	30
intel nuc	10	False	intel nuc	25	25
note 5 4 64	1	False	note 5 4 64	29	29
asus vivobook r540ub-dm639t	1	False	asus vivobook r540ub-dm639t	16	16
Winia AWM-40	1	False	Winia AWM-40	2	2
Huawei 5c	1	False	Huawei 5c	27	27
ASUS PRIME H310-PLUS	1	False	ASUS PRIME H310-PLUS	30	30
сушилка	4	False	сушилка	30	30
Робот-пылесос Xiaomi Mi Robot Vacuum Cleaner белый	1	False	Робот-пылесос Xiaomi Mi Robot Vacuum Cleaner белый	30	30
proconnect	1	False	proconnect	30	30
thunder x3 bc 1	1	False	thunder x3 bc 1	30	30
вертикальный пылесос	15	False	вертикальный пылесос	27	27
dark rock pro 4	2	False	dark rock pro 4	30	30
Теплопроводный клей	1	False	Теплопроводный клей	30	30
Ethernet 20 метров	1	False	Ethernet 20 метров	30	30
xbox one	13	False	xbox one	28	28
gigabyte ga-x170-ws	2	False	gigabyte ga-x170-ws	30	30
бензокоса	4	False	бензокоса	30	30
SU5000R5 IBX120	1	False	SU5000R5 IBX120	30	30
сканер отпечатка	1	False	сканер отпечатка	30	30
кулер 775 сокет	1	False	кулер 775 сокет	30	30
коронка по бетону 75 мм	2	False	коронка по бетону 75 мм	30	30
циркуль	3	False	циркуль	30	30
Третьяк	1	False	Третьяк	30	30
toshiba canvio basics 500gb	3	False	toshiba canvio basics 500gb	30	30
staff	7	False	staff	30	30
ламинатор	7	False	ламинатор	29	29
Спички	1	False	Спички	30	30
Sj	1	False	Sj	24	24
Asus strix RTX 2070	1	False	Asus strix RTX 2070	30	30
Sjcam	1	False	Sjcam	30	30
фильтры для воды	8	False	фильтры для воды	22	22
CD-SR100	1	False	CD-SR100	30	30
xiaomi amazfit stratos (smart sports watch 2)	1	False	xiaomi amazfit stratos (smart sports watch 2)	30	30
материнская плата 1155	4	False	материнская плата 1155	30	30
samsung galaxy a7	7	False	samsung galaxy a7	30	30
Bluetooth наушники	8	False	Bluetooth наушники	27	27
Corsair Vengeance LPX [CMK16GX4M1B3000C15] 16 ГБ	2	False	Corsair Vengeance LPX [CMK16GX4M1B3000C15] 16 ГБ	0	0
Декоретто	1	True	decoretto	30	30
Msi x470 gaming pro carbom	1	True	msi x470 gaming pro carbon	30	30
Триколор ТВ	1	False	Триколор ТВ	30	30
пульт ду для тв LG	1	False	пульт ду для тв LG	30	30
8372	3	False	8372	30	30
dgs-1510-28l me	1	False	dgs-1510-28l me	30	30
2070 aorus	1	False	2070 aorus	30	30
оперативная память 8 gb	1	False	оперативная память 8 gb	29	29
xiaomi redmi	3	False	xiaomi redmi	30	30
чистящие салфетки	6	False	чистящие салфетки	30	30
A4Tech Bloody a9	1	False	A4Tech Bloody a9	30	30
i5 7600k	2	False	i5 7600k	30	30
G. Skill 3600	2	False	G. Skill 3600	30	30
Lifx	1	False	Lifx	30	30
Термоодеяло	1	False	Термоодеяло	30	30
STEELSERIES	1	False	STEELSERIES	26	26
Оперативная память 8Gb	2	False	Оперативная память 8Gb	29	29
шввп	1	False	шввп	8	8
микроволновая печь supra	1	False	микроволновая печь supra	30	30
Пылесос hoover	2	False	Пылесос hoover	30	30
игровые наушники бочки	1	False	игровые наушники бочки	28	28
Набор для творчества	5	False	Набор для творчества	26	26
Кейс Native Instruments Traktor Kontrol S8 Flightcase	1	False	Кейс Native Instruments Traktor Kontrol S8 Flightcase	2	2
SATA SSD 1 TB	4	False	SATA SSD 1 TB	30	30
splash3	1	True	splash 3	30	30
arkedia	2	False	arkedia	30	30
5.1	3	False	5.1	24	24
автохолодильник	5	False	автохолодильник	30	30
торцовочная пила	16	False	торцовочная пила	27	27
ddr4 2400 8 gb crucial	1	False	ddr4 2400 8 gb crucial	30	30
hdd	13	False	hdd	24	24
kyocera 4105	1	False	kyocera 4105	30	30
Samsung a7	3	False	Samsung a7	28	28
XIAOMI Redmi Note 5 64Gb	1	False	XIAOMI Redmi Note 5 64Gb	30	30
toshiba canvio connect ii 2tb	1	False	toshiba canvio connect ii 2tb	30	30
aruba 2530	1	False	aruba 2530	30	30
Intel Core i7 Coffee Lake i7-8700	3	False	Intel Core i7 Coffee Lake i7-8700	30	30
yfeiybrb zet	1	True	наушники zet	30	28
sony mdr-xb950	1	False	sony mdr-xb950	30	30
usb flash	7	False	usb flash	30	30
1339	1	False	1339	30	30
бейблейд	1	False	бейблейд	30	30
Kromax_CASPER_204	1	False	Kromax_CASPER_204	30	30
hdmi кабель	2	False	hdmi кабель	27	27
kvm	4	False	kvm	24	24
картридж ricoh sp c250e	2	False	картридж ricoh sp c250e	30	30
pitaka	1	False	pitaka	30	30
Ryzen 5 2400g	2	False	Ryzen 5 2400g	30	30
имаджинариум	9	False	имаджинариум	28	28
xiaomi смартфоны	1	False	xiaomi смартфоны	30	30
1106432750	1	False	1106432750	30	30
нордпласт	1	False	нордпласт	30	30
 IEC-320	2	False	iec-320	21	21
LG 34WK500	1	False	LG 34WK500	30	30
измельчитель	2	False	измельчитель	16	16
Вытяжка 900	4	False	Вытяжка 900	27	27
LU-1331	1	False	LU-1331	30	30
Блок питания 400W	2	False	Блок питания 400W	30	30
1105101505	2	False	1105101505	30	30
canon eos 200d	5	False	canon eos 200d	30	30
iPhone 6S экран	1	False	iPhone 6S экран	30	30
Хлебопечь	3	False	Хлебопечь	18	18
xiaomi mi a2 lite	4	False	xiaomi mi a2 lite	29	29
"моноблок 23.8"" lenovo ideacentre aio 520-24iku 1920 x 1080"	1	False	"моноблок 23.8"" lenovo ideacentre aio 520-24iku 1920 x 1080"	30	30
Микроволновая печь BBK 25MWC-991T/B черный	1	False	Микроволновая печь BBK 25MWC-991T/B черный	30	30
евровинт	1	False	евровинт	30	30
дисплей lenovo	2	False	дисплей lenovo	28	28
Очки	5	False	Очки	25	25
промокод	3	False	промокод	26	26
машинка для вырубки и тиснения	1	False	машинка для вырубки и тиснения	30	30
степлер	1	False	степлер	30	30
Gelid SpeedTouch 6	1	False	Gelid SpeedTouch 6	30	30
Aerocool AC80C	7	False	Aerocool AC80C	21	21
type c cable	1	False	type c cable	30	30
кабель sata	14	False	кабель sata	25	25
Пасатижи книпекс	5	True	пасатижи knipex	30	0
enchantimals	2	False	enchantimals	30	30
слип	1	True	slip	1	0
Встраиваемая свч	1	False	Встраиваемая свч	30	30
мозаика	19	False	мозаика	30	30
royal clima	1	False	royal clima	12	12
MI Box	3	False	MI Box	24	24
MSI RTX 2080 Aero 8G	2	False	MSI RTX 2080 Aero 8G	30	30
розетки usb	3	False	розетки usb	30	30
gopro ACSST-001	1	False	gopro ACSST-001	30	30
campingaz	3	False	campingaz	8	8
обложка для бро	6	False	обложка для бро	30	30
TP-Link Archer MR200	1	False	TP-Link Archer MR200	30	30
Agents of S.H.I.E.L.D.	1	False	Agents of S.H.I.E.L.D.	30	30
oppo	1	False	oppo	0	0
стучалка	1	False	стучалка	30	30
рамки формата 21x30 (a4)	2	False	рамки формата 21x30 (a4)	30	30
блок питания для монитора самсунг 12  вольт	1	True	блок питания для монитора samsung 12 вольт	6	0
bosch smv25ex01r	2	False	bosch smv25ex01r	0	0
Книпекс	1	True	knipex	30	28
701001	1	False	701001	30	30
электрочайники	6	False	электрочайники	20	20
бусы стекло	2	False	бусы стекло	30	30
SONY WH-1000XM3	2	False	SONY WH-1000XM3	27	27
трусики подгузники merries	1	False	трусики подгузники merries	8	8
подставка для монитора	2	False	подставка для монитора	29	29
переходник usb type-c	13	False	переходник usb type-c	30	30
p104	4	False	p104	30	30
ms-v341	1	False	ms-v341	30	30
моторола	1	True	motorola	12	13
noordi	8	False	noordi	22	22
Clip 3	3	False	Clip 3	30	30
Компрессор воздушный	5	False	Компрессор воздушный	28	28
корпус dexp	1	False	корпус dexp	30	30
прожектор светодиодный	3	False	прожектор светодиодный	30	30
видеодомофон	5	False	видеодомофон	30	30
Rupes	3	False	Rupes	22	22
ddr4 1233	1	False	ddr4 1233	30	30
ThinkCentre M600 Tiny	1	False	ThinkCentre M600 Tiny	30	30
смартфон samsung galaxy s8	9	False	смартфон samsung galaxy s8	30	30
3000951255	1	False	3000951255	30	30
Goodram ssd 500 gb	3	False	Goodram ssd 500 gb	30	30
hyperx alloy fps	4	False	hyperx alloy fps	30	30
Jack 3.​5 - Jack 2.​5	1	False	Jack 3.​5 - Jack 2.​5	0	0
Xbox	19	False	Xbox	28	28
RG1100	1	False	RG1100	30	30
Msi rtx 2080	1	False	Msi rtx 2080	29	29
SM-R800NZSASER	4	False	SM-R800NZSASER	30	30
простыня в колыбельпростыня в коляску	1	False	простыня в колыбельпростыня в коляску	30	30
Canvio alu	4	False	Canvio alu	30	30
мышка	12	False	мышка	26	26
корпус mATX	5	False	корпус mATX	30	30
качели шезлонг	1	False	качели шезлонг	4	4
lenovo ideapad 330	6	False	lenovo ideapad 330	27	27
ASUS PRIME X399-A	1	False	ASUS PRIME X399-A	30	30
haier	2	False	haier	2	2
нр 1200	1	False	нр 1200	21	21
TOP-PPC-10A-5.0	2	False	TOP-PPC-10A-5.0	30	30
фотофильтр	1	False	фотофильтр	30	30
TFX	5	False	TFX	24	24
кукла алиса весна	3	False	кукла алиса весна	30	30
фильтр для пылесоса 3m	2	False	фильтр для пылесоса 3m	30	30
silverstone	3	False	silverstone	14	14
выпрямитель	1	False	выпрямитель	30	30
GeForce GTX 1070 Ti AERO 8G	2	False	GeForce GTX 1070 Ti AERO 8G	30	30
Весы	4	False	Весы	30	30
asus tuf gaming fx504	2	False	asus tuf gaming fx504	21	21
картридж hp 85A	1	False	картридж hp 85A	28	28
Wow	1	False	Wow	24	24
Macbook	9	False	Macbook	29	29
GIGABYTE X470 AORUS GAMING 5	4	False	GIGABYTE X470 AORUS GAMING 5	30	30
шарики lol	8	False	шарики lol	26	26
мультиварка	23	False	мультиварка	30	30
муфта для рук	1	False	муфта для рук	30	30
Cezaris ПГ 2100-08	1	False	Cezaris ПГ 2100-08	30	30
Kenwood BM450	2	False	Kenwood BM450	30	30
ДЕРЕВО КРЯ!	7	False	ДЕРЕВО КРЯ!	14	14
масло для шредера	1	False	масло для шредера	30	30
amd ryzen 5 2600	14	False	amd ryzen 5 2600	29	29
asus zenbook ux310ua	2	False	asus zenbook ux310ua	30	30
wd60purz	3	False	wd60purz	30	30
распаячная	1	False	распаячная	30	30
гарнитура xiaomi mi bluetooth earphone, white	2	False	гарнитура xiaomi mi bluetooth earphone, white	30	30
Gtx 1070 ti	6	False	Gtx 1070 ti	29	29
GWS 13-125CIE	1	True	gws 13-125 cie	30	30
Аксессуары для коляски	2	False	Аксессуары для коляски	1	1
thomas пылесос	2	False	thomas пылесос	30	30
tamiya	1	False	tamiya	30	30
Бортик skogen	3	False	Бортик skogen	30	30
80250801	1	False	80250801	30	30
репитер	2	False	репитер	30	30
c27f390fhi	2	False	c27f390fhi	30	30
Sp6000	2	False	Sp6000	30	30
Huawei E5573	1	False	Huawei E5573	30	30
Brother	1	False	Brother	29	29
Медиаплеер Xiaomi Mi TV Box	4	False	Медиаплеер Xiaomi Mi TV Box	19	19
Материнская плата ASRock Z370 Pro4	5	False	Материнская плата ASRock Z370 Pro4	30	30
gamemax	7	False	gamemax	25	25
Фильтр воздухоо	2	False	Фильтр воздухоо	30	30
клавиатура для ноутбука	6	False	клавиатура для ноутбука	30	30
Xiaomi Redmi 6	3	False	Xiaomi Redmi 6	30	30
DGS-3130-54PS/A1A	1	False	DGS-3130-54PS/A1A	30	30
Stiebel Eltron HDB-E 12	1	False	Stiebel Eltron HDB-E 12	19	19
Cougar armor black	1	False	Cougar armor black	30	30
еженедельник датированный a4	1	False	еженедельник датированный a4	30	30
Usb flash	1	False	Usb flash	30	30
379123-001	1	False	379123-001	30	30
mz-v6p512	2	False	mz-v6p512	30	30
am4 b350	1	False	am4 b350	30	30
Molecule	1	False	Molecule	30	30
рукоделие	1	False	рукоделие	30	30
extreme	2	False	extreme	15	15
108R00861	1	False	108R00861	30	30
Cactus canon	3	False	Cactus canon	30	30
Гриль delonghi	2	False	Гриль delonghi	30	30
Micro SDXC 256Gb Samsung EVO PLUS	1	False	Micro SDXC 256Gb Samsung EVO PLUS	30	30
blue yeti	5	False	blue yeti	30	30
Блок питания AeroCool 700W KCAS-600	2	False	Блок питания AeroCool 700W KCAS-600	30	30
вытяжки горенье	1	True	вытяжки gorenje	30	0
Фонарик	6	False	Фонарик	29	29
Ddr3	10	False	Ddr3	30	30
zalman zm-ve500	1	False	zalman zm-ve500	30	30
Gillette	2	False	Gillette	0	0
Компьютерный корпус AeroCool Cylon Black	1	False	Компьютерный корпус AeroCool Cylon Black	30	30
реноватор	8	False	реноватор	27	27
i7 7700	11	False	i7 7700	30	30
Samsung 860 EVO [MZ-76E1T0BW]	1	False	Samsung 860 EVO [MZ-76E1T0BW]	30	30
Midea C4E MM720C4E-S	2	False	Midea C4E MM720C4E-S	30	30
кубики	3	False	кубики	30	30
защитная пленка для МТС smart surf 4G	1	False	защитная пленка для МТС smart surf 4G	30	30
кондиционеры	4	False	кондиционеры	30	30
GB2530HSU	1	False	GB2530HSU	30	30
pioneer	6	False	pioneer	24	24
81LB000VRU	1	False	81LB000VRU	30	30
LTE3302	1	False	LTE3302	30	30
Смарт-часы	3	False	Смарт-часы	30	30
пылесосы	17	False	пылесосы	29	29
logitech g502	4	False	logitech g502	30	30
Citygrips	3	False	Citygrips	30	30
зенкер	2	False	зенкер	30	30
gardena	2	False	gardena	30	30
Набор для ванной	1	False	Набор для ванной	30	30
зарядное утройство для крона	1	True	зарядное утройство для krona	30	30
a1466	1	False	a1466	30	30
триммер для травы hammer	3	False	триммер для травы hammer	30	30
