probability	fixed_query	eng_words	generated_translit	source
52	фильтр для рыбок	adult poultry	адульт поультри	other
50	фильтр для аквариума 80 литров	canin ultra light	канин ультра лигхт	other
59	фильтр аквариум	canin ultra	канин ультра	other
58	филтрующие материалы	fit sterile	фит стерайл	other
58	филтрующие материалы	fit sterile	фит стериле	other
54	физиологический	golosi easy	голоси еаси	other
67	фетбал	female	фемале	other
67	фетбал	dental	дентал	other
62	феррум лек	female	фемале	other
62	феррум лек	ferret	феррет	other
67	ферпласт	fast	фаст	other
67	ферпласт	yeast	еаст	other
54	фенивэй диффузор	senior for	сениор фор	other
56	фенбендазол	feinsten adult	фейнштен адулт	other
56	фенбендазол	feinsten adult	феинстен адулт	other
71	фелиферон	flyer	флиер	other
77	фелидерм	flyer	флиер	other
67	феливэй	felix	фелих	brand
73	фелвит	felix	фелих	brand
67	фармоскидин	farmina	фармина	brand
92	фарина	farmina	фармина	brand
73	фаворит	forte	форт	other
60	ушные кали	daily line	даили лине	other
67	ушки	turkey	турки	other
55	утка мягкая игрушка	yucca schidigera	йукка шидигера	other
67	урси	turkey	турки	other
67	урси	furby	фурби	other
62	уроурси	robust	робуст	other
63	уротропин	arthrospira	артроспира	other
65	урологический фотокомплект	golosi complet	голоси комплет	other
60	урологический фитокомплекс	golosi complet	голоси комплет	other
62	уролесан	clean	клеан	brand
62	уролесан	clean	цлеан	brand
62	уролесан	pro plan	про план	brand
62	уролесан	ocean	осеан	other
62	уролесан	plan duo	план дуо	other
80	урна	purina	пурина	brand
67	уриноветдог	dog vet	дог вет	other
67	уринаветдог	furminator	фурминатор	brand
67	уринаветдог	dog vet	дог вет	other
62	уралесан	clean	клеан	brand
62	уралесан	clean	цлеан	brand
62	уралесан	acana	асана	other
62	уралесан	sera san	сера сан	other
62	уралесан	granules	гранулес	other
55	упряжка	park	парк	brand
55	упряжка	orka	орка	other
55	упряжка	pork	порк	other
67	унiсан	luxsan	лухсан	brand
67	унiсан	san	сан	other
54	ультрафиолетовая лампа	adult cat lamb	адульт кат ламб	other
54	ультрафиолетовая лампа	adult low grain	адулт лов граин	other
73	указка	yucca	йукка	other
54	удалитель клещей	delicate adult turkey	делисате адулт туркей	other
54	удалитель клещей	daily line	даили лине	other
60	удавка	park	дарк	brand
60	удавка	aqua	аква	other
48	угольный фильтр для туалета	adult poultry	адульт поультри	other
50	туалеты для маленьких собак	nature daily menu	натуре даили мену	other
50	туалеты для маленьких собак	adult poultry mix	адулт поултри мих	other
59	туалеты для йоркширского терьера	yorkshire terrier adult	йоркшире терриер адулт	other
59	туалет с травой	tetratablets	тетратаблетс	other
59	туалет для хорька	pork adult	порк адулт	other
57	туалет для кролика	small croc	смалл крок	other
47	трусы для собак гигиенические	catsan hygiene	катсан хигиене	other
52	трусы для собак	extra small black	эхтра смалл блак	other
52	трусы для собак	adult robust	адулт робуст	other
67	трококсил	trixie	трикси	brand
67	трококсил	enterococcus	энтерококкус	other
71	тринорм	trainer	траинер	brand
71	тринорм	trainer	треинер	brand
55	трава в горшке	orka tire	орка тир	other
55	товары для собак	savarra adult	саварра адулт	other
54	товары для рептилий	respiratory relief	респирейтори релиф	other
54	товары для рептилий	tetra repto delica	тетра репто делика	other
54	товары для рептилий	tetra repto delica	тетра репто делиса	other
82	тиопротектин	protection	протектион	brand
50	тилозин 50	kitty clean	китти клин	brand
50	тилозин 50	golosi fish	голози фиш	other
50	тилозин 50	action	актион	other
62	тилозин	action	актион	other
77	тетравит	tetra	тетра	brand
62	термометр	remover	ремовер	other
62	термометр	terrier	терриер	other
82	терамицин	tetramin	тетрамин	other
71	таракан	african	африкан	other
60	тапочки	toy	тои	other
67	тапки	tire	таир	other
50	табличка злая собака	babycat instinctive	бабайкат инстинктайв	other
50	табличка злая собака	plan optibalance large	план оптибаланс ларж	other
45	счастливый пес сухой для собак	prolife holistic adult	пролайф холистик адульт	other
45	счастливый пес сухой для собак	plan housecat adult	план хоусесат адулт	other
51	сухой шампунь для кошек	care puppy shampoo	кейр пуппи шампу	other
50	сухой корм хилс для собак	naturcroq adult xxl	натуркрок адулт ххл	other
61	сухой корм проплан	purina pro plan	пурина про план	brand
49	сухой корм для стерилизованных собак	eukanuba adult sterilized	еукануба адулт стерилизед	other
49	сухой корм для кошек хепписат	happy dog maxi	хаппи дог мейкси	other
49	сухой корм для кошек хеппикэт	happy dog maxi	хаппи дог мейкси	other
40	сухой корм для кошек heppycat	dog monoproteico solo	дог монопротейко соло	other
38	сухой корм royal canin для стерелизованных кошек	natural adult sterilised	нейчурал адульт стерилизед	other
38	сухой корм royal canin для стерелизованных кошек	chow adult sterilised	чов адульт стерилизед	other
38	сухой корм royal canin для стерелизованных кошек	eukanuba adult sterilized	еукануба адульт стерилизед	other
22	сухой корм royal canin urinary s/o small dog	frontline combo spot	фронтлайн комбо спот	other
22	сухой корм royal canin urinary s/o small dog	combo spot	комбо спот	other
27	сухой корм royal canin medium adult	combo spot	комбо спот	other
47	сухое сучье молоко	chow adult small	чов адульт смолл	other
67	супчик	seek	сик	other
67	супрелорин	spraying	спрейинг	other
67	супрелорин	super	супер	other
62	сумка фиксатор	cat for cats	кат фор катс	other
56	сумка для кошек фиксация	small croc mini	смалл крок мини	other
57	сумка врачебная	cat vet renal	кат вет ренал	other
55	субстрат для террариумов	tetra tetrapro algae	тетра тетрапро альга	other
55	субстрат для террариумов	tetra tetrapro algae	тетра тетрапро алгае	other
55	субстрат для террариумов	tetra tetrapro color	тетра тетрапро колор	other
62	стронхолд для кошек	stronghold	стронгхолд	brand
95	стронхолд	stronghold	стронгхолд	brand
90	стролгхолд	stronghold	стронгхолд	brand
47	страйд для кошек купить в москве	strong clumping scented	стронг клумпинг скентед	other
67	стомадекс	petstages	пестаджес	brand
73	спутник	stick	стик	other
61	спрей антиколтун	cat supreme kitten	кат супрем киттен	other
